,state,time,avg,var
1572,delta,2009-01-01,9368.789556508847,279293.59223263897
1573,delta,2009-02-01,10492.46589547009,328990.36299772345
1574,delta,2009-03-01,11586.836000897456,372754.8125318582
1575,delta,2009-04-01,11950.941037558172,400562.65171315667
1576,delta,2009-05-01,11162.75654746019,350140.2459676593
1577,delta,2009-06-01,10818.103769754762,348720.7469207392
1578,delta,2009-07-01,10101.525995611337,313230.94454485254
1579,delta,2009-08-01,9879.88563192907,305596.80707043706
1580,delta,2009-09-01,9472.410052254052,292378.72589887114
1581,delta,2009-10-01,8675.540042522676,254581.5644454649
1582,delta,2009-11-01,8016.57329324948,219860.705658575
1583,delta,2009-12-01,8542.068877973505,131256.8977160346
1584,delta,2010-01-01,9013.431368825859,263870.8063762706
1585,delta,2010-02-01,9934.007780665414,312550.99596769264
1586,delta,2010-03-01,11114.796267786716,355452.9222232836
1587,delta,2010-04-01,11512.70199889754,377418.64862634067
1588,delta,2010-05-01,11041.368641732797,339859.83862013655
1589,delta,2010-06-01,10610.766239829489,340343.9523931433
1590,delta,2010-07-01,9590.976834978197,299828.76584096876
1591,delta,2010-08-01,9580.977174036929,291883.41075622797
1592,delta,2010-09-01,9131.112602959925,282208.42938271334
1593,delta,2010-10-01,8504.340686589774,253459.87615278873
1594,delta,2010-11-01,8110.194006705419,222645.88834926253
1595,delta,2010-12-01,8325.36082334246,126256.90070006304
1596,delta,2011-01-01,8766.559105348044,255932.48055235084
1597,delta,2011-02-01,9581.873058934902,295261.0324138747
1598,delta,2011-03-01,10405.044504793694,317193.18420011306
1599,delta,2011-04-01,10951.158531126974,343688.4892937567
1600,delta,2011-05-01,11073.920933378075,354766.0686993914
1601,delta,2011-06-01,10204.106797398877,315464.55360428133
1602,delta,2011-07-01,9123.031258785415,278080.4199869201
1603,delta,2011-08-01,9114.740240360945,272463.72779073415
1604,delta,2011-09-01,8845.945508354936,268320.02653937147
1605,delta,2011-10-01,8472.056025677974,246414.24779003812
1606,delta,2011-11-01,8284.768842357314,238685.68379269756
1607,delta,2011-12-01,8150.138709025061,123700.49434751595
1608,delta,2012-01-01,8650.02996479522,253916.34990200447
1609,delta,2012-02-01,9388.554168477605,288094.2431919941
1610,delta,2012-03-01,9838.822591992137,291051.59338636795
1611,delta,2012-04-01,10572.651385403853,329507.5418117319
1612,delta,2012-05-01,10819.905037675015,344232.94138625835
1613,delta,2012-06-01,9608.415432280442,288922.9995301056
1614,delta,2012-07-01,8784.485781059537,257879.06115236654
1615,delta,2012-08-01,8750.00184017971,257367.03480746748
1616,delta,2012-09-01,8567.554988789458,254209.39275192888
1617,delta,2012-10-01,8394.704908621796,247917.52101848702
1618,delta,2012-11-01,8221.689623662909,230333.6561979254
1619,delta,2012-12-01,7983.945238969152,123889.88246748413
1620,delta,2013-01-01,9023.321622027906,283766.6902603595
1621,delta,2013-02-01,9585.03163999081,305761.35247832886
1622,delta,2013-03-01,10221.693254324915,337457.60083933856
1623,delta,2013-04-01,10909.008388244265,370021.77079463506
1624,delta,2013-05-01,10726.155545841471,363476.6881405763
1625,delta,2013-06-01,9505.572563080888,306428.7966806175
1626,delta,2013-07-01,8901.441228474372,278387.32796440733
1627,delta,2013-08-01,8909.758213686426,281318.81394720945
1628,delta,2013-09-01,8604.639189349318,274765.9983352753
1629,delta,2013-10-01,8513.223011060174,271058.32304234704
1630,delta,2013-11-01,8194.79887878585,237529.66074515594
1631,delta,2013-12-01,8176.784349160727,134445.93301790173
1632,delta,2014-01-01,9284.805669784173,309112.13975619787
1633,delta,2014-02-01,9817.372550769665,329636.6102334114
1634,delta,2014-03-01,10730.08197033482,371845.20913612796
1635,delta,2014-04-01,11111.174562663049,402173.42316632427
1636,delta,2014-05-01,10621.76845156807,372497.1505536479
1637,delta,2014-06-01,9609.00850021786,332490.4942724564
1638,delta,2014-07-01,9081.302152759818,300741.5245646964
1639,delta,2014-08-01,9102.104292411492,300741.77661260776
1640,delta,2014-09-01,8752.015598353124,285136.788660643
1641,delta,2014-10-01,8525.074511975487,281710.19646214746
1642,delta,2014-11-01,8130.47972409559,250274.11350023976
1643,delta,2014-12-01,8373.097670459681,149049.81511539166
1644,delta,2015-01-01,9330.064131192561,318108.9414131116
1645,delta,2015-02-01,10077.606599175304,349723.75857933227
1646,delta,2015-03-01,11313.457408193972,414142.41113611055
1647,delta,2015-04-01,11246.955219371353,412822.3723582107
1648,delta,2015-05-01,10510.820657475906,370178.9868483211
1649,delta,2015-06-01,9848.413561297568,340674.50465123524
1650,delta,2015-07-01,9367.206630526922,320796.6377925642
1651,delta,2015-08-01,9133.78012217261,311606.79672353907
1652,delta,2015-09-01,8826.542521729403,296221.3122936531
1653,delta,2015-10-01,8488.376967674541,280970.2167293663
1654,delta,2015-11-01,8130.678668564721,258685.44211243204
1655,delta,2015-12-01,8516.651253649155,168307.03076993
1656,delta,2016-01-01,9373.33126164708,327757.1992623006
1657,delta,2016-02-01,10252.908747483985,383428.430952275
1658,delta,2016-03-01,11520.02580858657,440617.52978755085
1659,delta,2016-04-01,11305.897976839502,418832.35149895464
1660,delta,2016-05-01,10544.723929883226,386036.32264243887
1661,delta,2016-06-01,10279.022678949732,378487.2258526116
1662,delta,2016-07-01,9765.92953046137,358490.76854542934
1663,delta,2016-08-01,9068.546150896515,319016.16965354385
1664,delta,2016-09-01,8688.956521317152,304878.9331966048
1665,delta,2016-10-01,8352.572759287586,291051.2308171425
1666,delta,2016-11-01,8157.687264467809,278283.7081174242
1667,delta,2016-12-01,8589.91025623377,202777.07699195403
1668,delta,2017-01-01,9161.822350486222,358629.8074189189
1669,delta,2017-02-01,10098.463579735975,440595.87882409006
1670,delta,2017-03-01,11099.151226143616,478131.6955107644
1671,delta,2017-04-01,11216.204973731654,486492.9606436466
1672,delta,2017-05-01,10461.495017218282,431581.0943904624
1673,delta,2017-06-01,10300.80670070513,429526.07102344715
1674,delta,2017-07-01,9689.604690864076,404843.9465053401
1675,delta,2017-08-01,8650.237488400317,348624.2693999871
1676,delta,2017-09-01,8157.956791372372,330418.75396964396
1677,delta,2017-10-01,7950.07342860545,326938.50435555464
1678,delta,2017-11-01,7893.117265002495,299053.46600675135
1679,delta,2017-12-01,8344.685360472013,237289.4407452051
1680,delta,2018-01-01,9314.974668788447,472370.3797649823
1681,delta,2018-02-01,10372.421901641586,598800.357411951
1682,delta,2018-03-01,11209.871758805619,620690.4531972441
1683,delta,2018-04-01,11360.879399373798,648911.7256683622
1684,delta,2018-05-01,10791.282083208233,595845.1241429078
1685,delta,2018-06-01,10601.968792255357,583358.8018517169
1686,delta,2018-07-01,9794.880557434311,534626.4411414359
1687,delta,2018-08-01,8635.746429561854,444140.9637852709
1688,delta,2018-09-01,8159.291646300834,427095.41516987095
1689,delta,2018-10-01,7963.919957542256,417368.2943504018
1690,delta,2018-11-01,7918.805192722237,376858.10168862145
1691,delta,2018-12-01,8430.88683963621,277266.0703506451
1692,delta,2019-01-01,9257.652146406044,469421.5145956689
1693,delta,2019-02-01,10317.221807822325,588765.3117143621
1694,delta,2019-03-01,11183.095884798233,629406.1655336429
1695,delta,2019-04-01,11325.21834269739,637188.9119117765
1696,delta,2019-05-01,10751.451562811259,591865.6627730372
1697,delta,2019-06-01,10531.447121299037,560658.7551401241
1698,delta,2019-07-01,9729.384135636705,519841.4051098702
1699,delta,2019-08-01,8646.713874708528,442487.92307493446
1700,delta,2019-09-01,8144.976351507334,422848.2142064932
1701,delta,2019-10-01,7955.501205127286,413320.8056810521
1702,delta,2019-11-01,7923.408696742967,378467.59925463115
1703,delta,2019-12-01,8408.41294220214,271403.522551623
1704,delta,2020-01-01,9270.2383996895,470686.1842865776
1705,delta,2020-02-01,10331.248600447632,590353.2675599209
1706,delta,2020-03-01,11198.299877676049,631103.5243732082
1707,delta,2020-04-01,11340.61555835179,638907.2537413724
1708,delta,2020-05-01,10766.068713077257,593461.4633722386
1709,delta,2020-06-01,10545.765164234088,562169.9427802084
1710,delta,2020-07-01,9742.611732773275,521242.6226487065
1711,delta,2020-08-01,8658.469526052473,443680.13950068323
1712,delta,2020-09-01,8156.049864934563,423987.6750016708
1713,delta,2020-10-01,7966.317117367351,414434.60081202333
1714,delta,2020-11-01,7934.180977570592,379486.6042075203
1715,delta,2020-12-01,8419.84461119648,272130.55111821974
1716,ebonyi,2008-01-01,5977.454958074626,97981.47160379964
1717,ebonyi,2008-02-01,6935.105249718019,122284.09343206877
1718,ebonyi,2008-03-01,7648.385736341786,141438.11709870258
1719,ebonyi,2008-04-01,7648.345348037174,137934.4720507317
1720,ebonyi,2008-05-01,8112.400120469581,158055.06477754196
1721,ebonyi,2008-06-01,7043.116689282149,124759.53413449333
1722,ebonyi,2008-07-01,6725.536720601306,116275.47597277834
1723,ebonyi,2008-08-01,6387.417272849418,109884.1402848345
1724,ebonyi,2008-09-01,6370.663121880615,109324.8333391791
1725,ebonyi,2008-10-01,6213.253411543264,106374.86313634257
1726,ebonyi,2008-11-01,5700.373162991885,93757.44239640322
1727,ebonyi,2008-12-01,5485.252328800705,52440.689511160585
1728,ebonyi,2009-01-01,6743.336115115,134530.53890543003
1729,ebonyi,2009-02-01,7498.71341380922,159799.6255806663
1730,ebonyi,2009-03-01,8063.118981505022,178333.80922531814
1731,ebonyi,2009-04-01,8193.818952127069,179845.38671997061
1732,ebonyi,2009-05-01,8784.023277014883,201565.9402195554
1733,ebonyi,2009-06-01,8061.255729190736,177459.16233695194
1734,ebonyi,2009-07-01,7572.520917894396,165505.50820281112
1735,ebonyi,2009-08-01,7075.583472731825,144675.27166542056
1736,ebonyi,2009-09-01,7265.644226731465,156492.89837436072
1737,ebonyi,2009-10-01,7126.601346942787,148642.53087792973
1738,ebonyi,2009-11-01,6470.179571875398,128625.64005126056
1739,ebonyi,2009-12-01,6125.185156577034,61650.50759731737
1740,ebonyi,2010-01-01,7600.374798681188,174200.5761511154
1741,ebonyi,2010-02-01,8238.792373281462,199818.57589619546
1742,ebonyi,2010-03-01,8799.244309739695,215256.4557153418
1743,ebonyi,2010-04-01,9313.097078411556,232556.83726474587
1744,ebonyi,2010-05-01,9577.759327950711,246118.2461344476
1745,ebonyi,2010-06-01,9194.724095062847,234107.2916177672
1746,ebonyi,2010-07-01,8635.878616013644,215209.42926529938
1747,ebonyi,2010-08-01,8143.163626684197,199895.8285260597
1748,ebonyi,2010-09-01,8170.305763814503,198583.1811491441
1749,ebonyi,2010-10-01,8114.110069347589,198363.73122649713
1750,ebonyi,2010-11-01,7436.514365232671,170170.2127938199
1751,ebonyi,2010-12-01,6931.827766833378,79194.58402322678
1752,ebonyi,2011-01-01,8446.260075602957,210376.51255526394
1753,ebonyi,2011-02-01,9332.905274097215,254775.65236080883
1754,ebonyi,2011-03-01,9832.750819073637,269134.62098776136
1755,ebonyi,2011-04-01,10566.088496759343,299556.7102485242
1756,ebonyi,2011-05-01,10620.327363655275,299985.8571883552
1757,ebonyi,2011-06-01,10310.143128060108,289958.9518915558
1758,ebonyi,2011-07-01,9585.231213586829,255295.9136196831
1759,ebonyi,2011-08-01,9062.235082704345,242526.98849705435
1760,ebonyi,2011-09-01,8920.201294985398,233233.22783004298
1761,ebonyi,2011-10-01,8858.401200749007,237915.93665182003
1762,ebonyi,2011-11-01,8296.343621820037,212488.36287669482
1763,ebonyi,2011-12-01,7745.144118634801,101287.76517550371
1764,ebonyi,2012-01-01,9524.306658821348,271475.81964523665
1765,ebonyi,2012-02-01,10737.149030709277,330037.8024907929
1766,ebonyi,2012-03-01,11248.480111953455,344941.6100603396
1767,ebonyi,2012-04-01,12012.345361661313,378987.73418307543
1768,ebonyi,2012-05-01,11682.28853105459,367591.3667269301
1769,ebonyi,2012-06-01,11150.093519951068,336155.99787153327
1770,ebonyi,2012-07-01,10159.912866119785,294323.18639732467
1771,ebonyi,2012-08-01,9862.73116371167,289895.26598691643
1772,ebonyi,2012-09-01,9709.081296819399,279171.962898478
1773,ebonyi,2012-10-01,9593.814587672548,278332.20381495304
1774,ebonyi,2012-11-01,8842.335243919462,243891.01763790674
1775,ebonyi,2012-12-01,8551.197194331577,125650.75400061323
1776,ebonyi,2013-01-01,9646.660204087286,277939.1836270548
1777,ebonyi,2013-02-01,10870.50261453247,340807.2275097626
1778,ebonyi,2013-03-01,11640.654117515875,365039.2860768283
1779,ebonyi,2013-04-01,11861.813220722132,375585.5617932065
1780,ebonyi,2013-05-01,11417.77444309274,359784.5765175517
1781,ebonyi,2013-06-01,10649.72272852819,326023.4580917041
1782,ebonyi,2013-07-01,9589.607153927114,274768.87271144736
1783,ebonyi,2013-08-01,9686.9982679294,286613.6415183687
1784,ebonyi,2013-09-01,9617.700023456035,281358.33644482546
1785,ebonyi,2013-10-01,9582.287984700104,287984.82997469953
1786,ebonyi,2013-11-01,8649.867872931307,235774.01782346427
1787,ebonyi,2013-12-01,8437.41600056964,124577.49016797221
1788,ebonyi,2014-01-01,9528.736966152515,277137.9619624973
1789,ebonyi,2014-02-01,10633.335652771933,323158.4931648226
1790,ebonyi,2014-03-01,11747.245371409768,380986.4273365206
1791,ebonyi,2014-04-01,11670.270789892122,370278.9994997246
1792,ebonyi,2014-05-01,11368.186372151822,359309.9068062745
1793,ebonyi,2014-06-01,10328.10017899127,317465.44132454623
1794,ebonyi,2014-07-01,9542.996316383858,280188.2683204049
1795,ebonyi,2014-08-01,9802.80837796776,294972.37528436026
1796,ebonyi,2014-09-01,9865.301532619636,295225.0427582
1797,ebonyi,2014-10-01,9865.124112495312,308442.08271639614
1798,ebonyi,2014-11-01,8802.572140036635,250164.11637791712
1799,ebonyi,2014-12-01,8419.15779407862,127208.37396650914
1800,ebonyi,2015-01-01,9642.819819366003,290510.17097254726
1801,ebonyi,2015-02-01,10569.012361579818,329053.1437664399
1802,ebonyi,2015-03-01,11767.375154136313,391218.88209396
1803,ebonyi,2015-04-01,11788.317218595876,385293.21076207916
1804,ebonyi,2015-05-01,11813.027021604425,393278.17283506296
1805,ebonyi,2015-06-01,10629.506488314462,333142.4095193829
1806,ebonyi,2015-07-01,10196.401694181288,322613.49744954525
1807,ebonyi,2015-08-01,10195.6547073343,316507.4012807355
1808,ebonyi,2015-09-01,10262.163966431684,318817.1407209224
1809,ebonyi,2015-10-01,10339.647919551591,326910.7013539033
1810,ebonyi,2015-11-01,9210.22218855893,274615.4299073071
1811,ebonyi,2015-12-01,8642.276204516125,143256.3583701373
1812,ebonyi,2016-01-01,9931.147017719759,316201.2904808497
1813,ebonyi,2016-02-01,10980.44537366952,364165.0404612162
1814,ebonyi,2016-03-01,12142.34310566047,423328.59848925617
1815,ebonyi,2016-04-01,12517.91129309793,438936.37195251376
1816,ebonyi,2016-05-01,12489.747597624597,430333.78168660356
1817,ebonyi,2016-06-01,11312.084159733571,375760.0221583091
1818,ebonyi,2016-07-01,11081.129601365714,372279.27623894025
1819,ebonyi,2016-08-01,10751.334404773314,351782.49062426743
1820,ebonyi,2016-09-01,10807.07290553504,348866.7702625804
1821,ebonyi,2016-10-01,10624.061778149035,344322.9561060645
1822,ebonyi,2016-11-01,9495.177671354584,295435.9500863978
1823,ebonyi,2016-12-01,9021.586546781004,180856.71228612418
1824,ebonyi,2017-01-01,9671.235171306233,333346.4082735933
1825,ebonyi,2017-02-01,10680.166912313509,387834.9616846052
1826,ebonyi,2017-03-01,11745.58853299476,440618.41531415534
1827,ebonyi,2017-04-01,12645.040740980228,484737.1465058647
1828,ebonyi,2017-05-01,12189.10666020555,452880.027305008
1829,ebonyi,2017-06-01,11198.053237207121,399870.2492758972
1830,ebonyi,2017-07-01,10883.508357471543,395881.0823187627
1831,ebonyi,2017-08-01,10554.290432060132,379569.4328631863
1832,ebonyi,2017-09-01,10505.529970098445,377200.8250980434
1833,ebonyi,2017-10-01,9916.605861354894,352596.314157299
1834,ebonyi,2017-11-01,8942.841983294664,297620.0714430584
1835,ebonyi,2017-12-01,8723.896043655559,209015.01837023895
1836,ebonyi,2018-01-01,9462.78571987802,414493.7650919004
1837,ebonyi,2018-02-01,10417.447746482132,478355.77802537224
1838,ebonyi,2018-03-01,11338.793270443506,527898.5128106785
1839,ebonyi,2018-04-01,12375.795694302114,602715.521649219
1840,ebonyi,2018-05-01,11905.729054073583,562454.4265232355
1841,ebonyi,2018-06-01,10794.058172174384,484154.94625624217
1842,ebonyi,2018-07-01,10412.161117281394,464191.9660609785
1843,ebonyi,2018-08-01,10203.551784411076,461209.11515883665
1844,ebonyi,2018-09-01,10131.484543855728,473264.75113408273
1845,ebonyi,2018-10-01,9355.986677611032,419764.7942147223
1846,ebonyi,2018-11-01,8427.32403066671,337280.6904558618
1847,ebonyi,2018-12-01,8376.090243513938,226924.08175787318
1848,ebonyi,2019-01-01,9136.046146846671,381487.22214115557
1849,ebonyi,2019-02-01,10154.65948456254,448697.57877525646
1850,ebonyi,2019-03-01,10950.942802622198,497735.40997177653
1851,ebonyi,2019-04-01,11905.924530429089,563921.9945958816
1852,ebonyi,2019-05-01,11499.437488687421,527919.0295856798
1853,ebonyi,2019-06-01,10452.222657107217,455927.6530874744
1854,ebonyi,2019-07-01,10069.83817282815,437030.5041298202
1855,ebonyi,2019-08-01,9875.561951732441,439041.5804080865
1856,ebonyi,2019-09-01,9806.769958636298,437718.1867240862
1857,ebonyi,2019-10-01,9078.093934299219,398617.31647662446
1858,ebonyi,2019-11-01,8195.553677305024,322353.87613112276
1859,ebonyi,2019-12-01,8115.097756864144,209543.02585383752
1860,ebonyi,2020-01-01,9133.91549935557,381311.4371527115
1861,ebonyi,2020-02-01,10152.291282891269,448490.68621958856
1862,ebonyi,2020-03-01,10948.388897088822,497505.833174952
1863,ebonyi,2020-04-01,11903.147910453416,563661.7728518228
1864,ebonyi,2020-05-01,11496.75566689706,527675.5038592746
1865,ebonyi,2020-06-01,10449.785059745858,455717.45799834334
1866,ebonyi,2020-07-01,10067.489752615083,436829.03299877554
1867,ebonyi,2020-08-01,9873.25883931844,438839.1260742527
1868,ebonyi,2020-09-01,9804.482889430174,437516.3335464188
1869,ebonyi,2020-10-01,9075.976802034975,398433.528977288
1870,ebonyi,2020-11-01,8193.642365168453,322205.45002720825
1871,ebonyi,2020-12-01,8113.205208118461,209447.19283867814
1872,edo,2008-01-01,7555.579162362428,170479.7696965671
1873,edo,2008-02-01,8235.112928722847,186741.8891017025
1874,edo,2008-03-01,8681.703582888113,202898.00505033717
1875,edo,2008-04-01,8834.77666342973,205751.052139318
1876,edo,2008-05-01,9103.147740928263,216423.8765425273
1877,edo,2008-06-01,8612.246375000668,197973.72465709847
1878,edo,2008-07-01,7878.489108915208,176139.63181665321
1879,edo,2008-08-01,7993.167596396138,181408.05009274368
1880,edo,2008-09-01,7090.50396962108,148476.20617889432
1881,edo,2008-10-01,6826.3349340778095,148183.97657090297
1882,edo,2008-11-01,6520.987434424568,135500.3602313714
1883,edo,2008-12-01,6746.034973031497,89018.97268752639
1884,edo,2009-01-01,6900.7846656936235,154218.9308719114
1885,edo,2009-02-01,7439.601953563386,170185.22852938494
1886,edo,2009-03-01,7710.460225923191,180931.55511136266
1887,edo,2009-04-01,7988.1973890749205,190693.44134121118
1888,edo,2009-05-01,8114.769485477808,194351.4491996432
1889,edo,2009-06-01,7762.857534491374,183157.25022457482
1890,edo,2009-07-01,7225.054096954294,165579.99302777243
1891,edo,2009-08-01,7390.894335876843,174648.2048414228
1892,edo,2009-09-01,6849.352548114176,153456.12315643576
1893,edo,2009-10-01,6634.293426185489,149008.3466753782
1894,edo,2009-11-01,6323.082538536799,137741.0820974755
1895,edo,2009-12-01,6323.051592648985,74232.31105415814
1896,edo,2010-01-01,6423.961353106567,137462.89865595233
1897,edo,2010-02-01,6948.710347157366,157994.83832567057
1898,edo,2010-03-01,7245.7392294597275,166303.14567267522
1899,edo,2010-04-01,7446.622969302222,176020.27546469664
1900,edo,2010-05-01,7332.498952627723,169494.0483957953
1901,edo,2010-06-01,7166.5578625076505,165682.43782700892
1902,edo,2010-07-01,6809.239991291927,154953.5633454805
1903,edo,2010-08-01,6934.606508670214,161870.85030777194
1904,edo,2010-09-01,6752.048048354935,153889.12183040072
1905,edo,2010-10-01,6457.12022406739,144424.5786300972
1906,edo,2010-11-01,6187.224947297846,134574.8418070229
1907,edo,2010-12-01,6020.989309582365,68678.88608849021
1908,edo,2011-01-01,5938.732317758634,120925.66786063381
1909,edo,2011-02-01,6557.746269968338,145086.54898134118
1910,edo,2011-03-01,6946.085085633545,153434.9275859899
1911,edo,2011-04-01,6907.911499606231,156805.8973251674
1912,edo,2011-05-01,6706.730084116665,147456.4300469987
1913,edo,2011-06-01,6614.9078215982745,146775.86366217936
1914,edo,2011-07-01,6420.256987605005,140894.4061271991
1915,edo,2011-08-01,6418.423915070616,138666.7575779742
1916,edo,2011-09-01,6536.237365330026,146269.0058036661
1917,edo,2011-10-01,6186.85825534995,135039.9396907928
1918,edo,2011-11-01,5845.826269285239,121139.53833692597
1919,edo,2011-12-01,5659.156009270078,63466.48337847063
1920,edo,2012-01-01,5490.2958990321085,104178.91398411547
1921,edo,2012-02-01,6164.184722141546,128961.61105712749
1922,edo,2012-03-01,6596.244448502545,142631.15705379163
1923,edo,2012-04-01,6400.532656242863,134005.97393816494
1924,edo,2012-05-01,6277.986275017779,130516.84583105856
1925,edo,2012-06-01,6064.149824280175,126361.54853710515
1926,edo,2012-07-01,5939.031217004472,122265.51145571859
1927,edo,2012-08-01,5955.066946842948,120747.02136873835
1928,edo,2012-09-01,6107.752931629327,127177.73031152127
1929,edo,2012-10-01,5867.387788347291,121546.45496032109
1930,edo,2012-11-01,5458.95272810971,107131.12293644629
1931,edo,2012-12-01,5247.060212599119,56937.52336376139
1932,edo,2013-01-01,5285.317685168982,100985.6484691477
1933,edo,2013-02-01,5914.354185656925,124266.51300454639
1934,edo,2013-03-01,6326.841572250784,134399.38169332914
1935,edo,2013-04-01,6283.3009365637345,129668.73188459624
1936,edo,2013-05-01,6244.649881586593,131064.16358595541
1937,edo,2013-06-01,5908.755669619963,122927.6337932544
1938,edo,2013-07-01,5696.241323723314,117668.53440856832
1939,edo,2013-08-01,5709.62306070451,114393.26848998242
1940,edo,2013-09-01,5737.728319380083,115334.71088112086
1941,edo,2013-10-01,5519.423137061399,111361.32872681122
1942,edo,2013-11-01,5201.856708734906,101340.18215212476
1943,edo,2013-12-01,4993.326751898078,53599.92486775493
1944,edo,2014-01-01,5061.43868536474,97012.64693313875
1945,edo,2014-02-01,5583.472938376235,117199.04685688995
1946,edo,2014-03-01,6008.47575614282,125597.43994879894
1947,edo,2014-04-01,6195.800665134732,128411.50518924199
1948,edo,2014-05-01,6368.648984532721,138655.95867946313
1949,edo,2014-06-01,6062.761934960562,129363.47941957405
1950,edo,2014-07-01,5648.325453187418,117112.44189784405
1951,edo,2014-08-01,5609.962024711479,114616.0668973789
1952,edo,2014-09-01,5619.852788097698,115826.03277531748
1953,edo,2014-10-01,5316.512288413483,108127.85262109298
1954,edo,2014-11-01,5021.112929072404,98883.4644495415
1955,edo,2014-12-01,4833.501675291817,52561.756496782335
1956,edo,2015-01-01,4961.579535408625,95883.43923442249
1957,edo,2015-02-01,5294.621661629726,109638.1443060986
1958,edo,2015-03-01,5790.763571513954,121769.96764743548
1959,edo,2015-04-01,6270.893127074477,136178.91317886987
1960,edo,2015-05-01,6605.845304719408,145412.86587123116
1961,edo,2015-06-01,6333.4723156169375,139189.6879889549
1962,edo,2015-07-01,5746.085591998645,121345.44232113079
1963,edo,2015-08-01,5635.358737025076,117852.835780541
1964,edo,2015-09-01,5569.573123314312,115329.13048399112
1965,edo,2015-10-01,5304.382037189189,108108.29232738355
1966,edo,2015-11-01,4869.981802237083,94061.21283862664
1967,edo,2015-12-01,4764.337006305427,56280.91179997574
1968,edo,2016-01-01,4949.125113920446,101396.3138491772
1969,edo,2016-02-01,5200.567867955854,110748.02603763448
1970,edo,2016-03-01,5816.9041665037585,125940.26057597336
1971,edo,2016-04-01,6458.344473343211,149113.06583164862
1972,edo,2016-05-01,6802.769372628664,155315.28817221473
1973,edo,2016-06-01,6474.90725646919,146478.17648880364
1974,edo,2016-07-01,5846.197426482945,125762.0342638919
1975,edo,2016-08-01,5665.219858681968,123178.3188501392
1976,edo,2016-09-01,5540.5872223416845,118750.74300364208
1977,edo,2016-10-01,5252.229107723131,110511.56853112602
1978,edo,2016-11-01,4783.86056210904,94078.6751285927
1979,edo,2016-12-01,4730.078852567939,64984.84108281521
1980,edo,2017-01-01,5005.396988037595,117562.29466206486
1981,edo,2017-02-01,5352.613062590799,135465.27717445127
1982,edo,2017-03-01,5976.252644010807,153156.5028526304
1983,edo,2017-04-01,6691.722209741709,177787.36183899303
1984,edo,2017-05-01,7051.2511452865965,185518.48164318275
1985,edo,2017-06-01,6705.996213490711,176149.98030853237
1986,edo,2017-07-01,6000.748153852079,149537.8664298735
1987,edo,2017-08-01,5719.115473026074,144527.86816151123
1988,edo,2017-09-01,5627.781082998117,144133.6505483699
1989,edo,2017-10-01,5340.449440733311,136719.76662395563
1990,edo,2017-11-01,4872.6704298329,111560.0730980861
1991,edo,2017-12-01,4799.763844098429,81957.77962317315
1992,edo,2018-01-01,4961.589041088721,146142.95459531256
1993,edo,2018-02-01,5358.193488686016,171385.51128100127
1994,edo,2018-03-01,5960.405492052561,194338.95855815487
1995,edo,2018-04-01,6679.753706300661,227455.9081713841
1996,edo,2018-05-01,7060.793401685386,235673.4160839334
1997,edo,2018-06-01,6677.548098794031,220491.34263246707
1998,edo,2018-07-01,5974.6743123997385,193204.44302067478
1999,edo,2018-08-01,5672.663782086819,182376.09334753634
2000,edo,2018-09-01,5556.105177491165,181807.68460089908
2001,edo,2018-10-01,5287.156352388979,171466.1966990066
2002,edo,2018-11-01,4861.472725734644,138361.76512602478
2003,edo,2018-12-01,4756.409974193324,91442.44849669974
2004,edo,2019-01-01,4765.895320927025,134210.16480204638
2005,edo,2019-02-01,5143.937480103444,157257.32221968705
2006,edo,2019-03-01,5741.312867680124,180082.28552795586
2007,edo,2019-04-01,6380.366151568096,206015.527721239
2008,edo,2019-05-01,6711.329478323913,216374.98846777837
2009,edo,2019-06-01,6411.264168865794,203679.9352432495
2010,edo,2019-07-01,5738.748147575617,174759.93271275808
2011,edo,2019-08-01,5446.909315562712,168650.78877613603
2012,edo,2019-09-01,5354.9498246226985,168868.81941349152
2013,edo,2019-10-01,5076.843200491709,156738.83095261623
2014,edo,2019-11-01,4713.272376649132,132676.56698977272
2015,edo,2019-12-01,4572.565250751578,83288.692634587
2016,edo,2020-01-01,4706.318203867113,130934.52282506227
2017,edo,2020-02-01,5079.6345643311815,153413.73642567062
2018,edo,2020-03-01,5669.54233019194,175678.9839110318
2019,edo,2020-04-01,6300.606988703576,200975.79905421715
2020,edo,2020-05-01,6627.433035990814,211081.96279551773
2021,edo,2020-06-01,6331.1187585767075,198698.6161857742
2022,edo,2020-07-01,5667.009670932163,170488.834193951
2023,edo,2020-08-01,5378.81903408232,164527.87038943655
2024,edo,2020-09-01,5288.009102876119,164739.34883082868
2025,edo,2020-10-01,5013.379011439465,152907.29892111564
2026,edo,2020-11-01,4654.353084216109,129438.37790992305
2027,edo,2020-12-01,4515.404898527324,81275.81671701818
2028,ekiti,2008-01-01,5026.546127312829,84409.28304376717
2029,ekiti,2008-02-01,5275.873964886546,90365.71132997173
2030,ekiti,2008-03-01,5715.531999563558,100280.59570774606
2031,ekiti,2008-04-01,6103.090520525695,111789.87149750844
2032,ekiti,2008-05-01,5895.472907133117,106077.06217740013
2033,ekiti,2008-06-01,5645.882453460692,98737.32894276235
2034,ekiti,2008-07-01,5544.75262528034,95517.71529222262
2035,ekiti,2008-08-01,5516.1227364430515,97121.33336580903
2036,ekiti,2008-09-01,5394.953115880226,94581.685611074
